"Alpha - Location 1","Alpha - Location 2","Alpha - Location 3","Alpha - Location 4","Beta - Location 1","Beta - Location 2","Beta - Location 3","Beta - Location 4","Delta - Location 1","Delta - Location 2","Delta - Location 3","Delta - Location 4","Gamma - Location 1","Gamma - Location 2","Gamma - Location 3","Gamma - Location 4","Theta - Location 1","Theta - Location 2","Theta - Location 3","Theta - Location 4"
0.0573059,0.03441201,0.012704603,0.038329285,0.051116366,0.023626521,0.009123535,0.10431452,0.75521123,0.8717666,0.94616324,0.69322187,0.06206606,0.017966727,0.00388603,0.0571117,0.07430042,0.052228134,0.028122576,0.10702261
0.063654974,0.03729544,0.011779897,0.038329285,0.05508718,0.023450753,0.009277434,0.10431452,0.74036425,0.85977006,0.94553983,0.69322187,0.06411904,0.019239292,0.0039864676,0.0571117,0.076774545,0.060244482,0.029416392,0.10702261
0.0676537,0.042751264,0.0122833885,0.038329285,0.059262432,0.02441462,0.009606747,0.10431452,0.7281472,0.8365317,0.94369596,0.69322187,0.06489374,0.022413023,0.004257356,0.0571117,0.080042936,0.073889405,0.030156545,0.10702261
0.070977636,0.050903086,0.013052004,0.038329285,0.06333717,0.027136486,0.010328644,0.10431452,0.7163162,0.79852957,0.939926,0.69322187,0.06468427,0.027928384,0.0048299385,0.0571117,0.08468467,0.09550245,0.031863406,0.10702261
0.073774785,0.056714423,0.014793988,0.038329285,0.066634975,0.03235656,0.011875107,0.10431452,0.7041081,0.75150913,0.93192786,0.69322187,0.063478075,0.03566281,0.005916141,0.0571117,0.09200406,0.123757064,0.035486884,0.10702261
0.09639093,0.06562297,0.015077248,0.038329285,0.06551646,0.040338393,0.014951438,0.10431452,0.6666471,0.69713134,0.92071456,0.69322187,0.057596803,0.044021122,0.0078942515,0.0571117,0.113848716,0.1528862,0.041362483,0.10702261
0.13371302,0.07199208,0.018319001,0.038329285,0.060275454,0.050616704,0.020291807,0.10431452,0.5949338,0.6518175,0.89767665,0.69322187,0.047335222,0.05063952,0.011242389,0.0571117,0.1637425,0.17493416,0.052470163,0.10702261
0.1365254,0.07351341,0.025046583,0.038329285,0.062080547,0.060679544,0.02821641,0.10431452,0.58233917,0.6272719,0.8616538,0.69322187,0.048153993,0.053836823,0.016318232,0.0571117,0.1709009,0.18469831,0.068764955,0.10702261
0.1426209,0.073749475,0.031339373,0.038329285,0.065640874,0.06810131,0.03717885,0.10431452,0.55893975,0.617428,0.8217739,0.69322187,0.050347846,0.054010008,0.022309769,0.0571117,0.1824506,0.18671118,0.08739814,0.10702261
0.15409271,0.07600383,0.037018567,0.038329285,0.07206882,0.072660886,0.04427017,0.10431452,0.5175572,0.60784584,0.78887665,0.69322187,0.054133866,0.052720085,0.02737126,0.0571117,0.2021474,0.19076933,0.102463365,0.10702261
0.16633274,0.07931485,0.04151463,0.038329285,0.079672754,0.075812735,0.049350146,0.10431452,0.46706364,0.59250873,0.76614285,0.69322187,0.057467386,0.051172927,0.0311026,0.0571117,0.22946349,0.20119074,0.1118898,0.10702261
0.17332223,0.07878405,0.049321465,0.038329285,0.085218176,0.07943708,0.054545708,0.10431452,0.42838004,0.5739397,0.7422323,0.69322187,0.056920253,0.05016563,0.034893606,0.0571117,0.2561593,0.21767358,0.1190069,0.10702261
0.17185885,0.07922163,0.062127132,0.038329285,0.08678907,0.08382503,0.062299322,0.10431452,0.41320032,0.552713,0.708612,0.69322187,0.05112939,0.04996422,0.039971534,0.0571117,0.2770224,0.23427616,0.12698999,0.10702261
0.15867916,0.073072106,0.0765698,0.038329285,0.0861471,0.08930583,0.07204285,0.10431452,0.4142354,0.53837967,0.67089266,0.69322187,0.042300537,0.051426902,0.046372775,0.0571117,0.29863778,0.24781547,0.13412192,0.10702261
0.1471228,0.0719604,0.09252542,0.038329285,0.08302709,0.09503207,0.08034512,0.10431452,0.42534155,0.52403075,0.6353762,0.69322187,0.0324297,0.05477399,0.052274354,0.0571117,0.31207886,0.2542028,0.13947889,0.10702261
0.14385387,0.069932245,0.10315404,0.038329285,0.088006005,0.10169537,0.08524386,0.10431452,0.43213454,0.5119484,0.6140157,0.69322187,0.030578243,0.060472913,0.056227602,0.0571117,0.3054273,0.25595102,0.1413588,0.10702261
0.13911462,0.070486695,0.115878984,0.038329285,0.094940506,0.10945716,0.086561404,0.10431452,0.43344763,0.5014427,0.5995186,0.69322187,0.033243056,0.06776829,0.057989918,0.0571117,0.29925418,0.2508452,0.14005108,0.10702261
0.13736257,0.073771976,0.12798972,0.038329285,0.103069246,0.11855876,0.08719354,0.10431452,0.42852387,0.489502,0.5866186,0.69322187,0.038190052,0.075962774,0.058919273,0.0571117,0.29285428,0.24220449,0.13927887,0.10702261
0.13606766,0.07812869,0.14358227,0.13202402,0.10944696,0.12854676,0.089742854,0.28123716,0.4195383,0.47664997,0.5654986,0.134853,0.043307133,0.08481795,0.059905805,0.30488765,0.29163998,0.23185664,0.14127046,0.14699815
0.12882611,0.08426932,0.16221064,0.11683,0.10930342,0.13723013,0.0951704,0.25328588,0.41436452,0.46058702,0.5341089,0.1753695,0.04564014,0.093904115,0.061612807,0.2832609,0.3018658,0.2240094,0.14689724,0.17125371
0.11805991,0.089466706,0.18359135,0.11683,0.097355485,0.14199099,0.102059,0.25328588,0.4300161,0.44445467,0.49713868,0.1753695,0.042478148,0.1028743,0.06337732,0.2832609,0.31209034,0.22121334,0.15383364,0.17125371
0.13056563,0.09296657,0.21319096,0.11683,0.07794709,0.14167663,0.10575195,0.25328588,0.45104378,0.43078694,0.46427256,0.1753695,0.035195425,0.11125073,0.062696554,0.2832609,0.30524808,0.22331914,0.15408799,0.17125371
0.117429875,0.09801763,0.22767952,0.11683,0.049901456,0.1375129,0.10596893,0.25328588,0.5074668,0.4198025,0.46217227,0.1753695,0.020901086,0.11850781,0.05994602,0.2832609,0.3043008,0.22615916,0.14423327,0.17125371
0.09792764,0.101870276,0.23178291,0.11683,0.037172623,0.1333578,0.10267683,0.25328588,0.55101854,0.41414726,0.4776895,0.1753695,0.014490521,0.12575294,0.05627965,0.2832609,0.29939064,0.22487174,0.13157111,0.17125371
0.083840266,0.10798537,0.24085468,0.11683,0.03147859,0.13232553,0.09795571,0.25328588,0.57919896,0.4102495,0.4888177,0.1753695,0.011579315,0.13451181,0.053411003,0.2832609,0.29390287,0.21492779,0.11896091,0.17125371
0.07963594,0.11334208,0.25036505,0.11683,0.029226746,0.13830438,0.09503407,0.25328588,0.5929629,0.40391207,0.49033642,0.1753695,0.010375149,0.1484769,0.053247288,0.2832609,0.2877992,0.19596456,0.1110172,0.17125371
0.07963594,0.11328457,0.26264885,0.11683,0.029226746,0.1547615,0.09351018,0.25328588,0.5929629,0.38816178,0.47828776,0.1753695,0.010375149,0.17136635,0.05515819,0.2832609,0.2877992,0.17242582,0.11039504,0.17125371
0.07963594,0.11453321,0.26672962,0.11683,0.029226746,0.18088774,0.09236823,0.25328588,0.5929629,0.3543526,0.46955937,0.1753695,0.010375149,0.20186555,0.058020085,0.2832609,0.2877992,0.14836091,0.1133227,0.17125371
0.07963594,0.12633102,0.2598596,0.11683,0.029226746,0.20868129,0.09150554,0.25328588,0.5929629,0.30704272,0.4672016,0.1753695,0.010375149,0.22979133,0.06067223,0.2832609,0.2877992,0.12815367,0.12076104,0.17125371
0.085827194,0.13443731,0.25034347,0.11683,0.030371234,0.2297264,0.091691755,0.25328588,0.5872522,0.2722007,0.46353775,0.1753695,0.011492683,0.24569713,0.06305367,0.2832609,0.28505668,0.11793845,0.13137336,0.17125371
0.08607322,0.13729392,0.23889439,0.09569751,0.029766224,0.23716469,0.094256975,0.24922176,0.5871831,0.2683534,0.4608081,0.1860259,0.011761993,0.24495165,0.06542581,0.2891841,0.28521544,0.112236336,0.14061472,0.17987075
0.086303145,0.13609363,0.21762659,0.09569751,0.029104352,0.23385467,0.09698994,0.24922176,0.58713347,0.2881627,0.47548574,0.1860259,0.011970067,0.23500015,0.06603771,0.2891841,0.28548896,0.10688884,0.14386003,0.17987075
0.08657169,0.13291621,0.17728817,0.09569751,0.028172214,0.22511613,0.09563928,0.24922176,0.5873922,0.31796384,0.52602494,0.1860259,0.012096912,0.22318476,0.06267906,0.2891841,0.285767,0.10081904,0.13836852,0.17987075
0.08702168,0.12090605,0.14363743,0.09569751,0.027280858,0.21557605,0.08663626,0.24922176,0.5881645,0.35445082,0.59326184,0.1860259,0.012254929,0.21271813,0.054606035,0.2891841,0.28527802,0.096348934,0.12185842,0.17987075
0.08841975,0.107935116,0.11698402,0.09569751,0.026748428,0.20480926,0.075274855,0.24922176,0.58960634,0.39322063,0.6538163,0.1860259,0.012632387,0.20019342,0.046485737,0.2891841,0.2825931,0.093841575,0.1074391,0.17987075
0.092918664,0.09674625,0.0975902,0.09569751,0.027268924,0.19475299,0.066180155,0.24922176,0.59038013,0.42761955,0.69574547,0.1860259,0.013687543,0.18559967,0.04105657,0.2891841,0.2757447,0.09528155,0.09942761,0.17987075
0.10460472,0.08671431,0.08489724,0.09569751,0.029858518,0.18612377,0.06000586,0.24922176,0.5874238,0.45678887,0.7209851,0.1860259,0.016171375,0.17037305,0.03828317,0.2891841,0.26194158,0.1,0.09582863,0.17987075
0.13002129,0.07296036,0.07520756,0.09569751,0.036592383,0.17878267,0.05691153,0.24922176,0.57024544,0.48654547,0.7322321,0.1860259,0.021528179,0.15602045,0.037412696,0.2891841,0.24161272,0.10569105,0.09823612,0.17987075
0.16524687,0.05888625,0.060915362,0.09569751,0.053247392,0.1708077,0.056669325,0.24922176,0.53161645,0.51707464,0.74576473,0.1860259,0.033738695,0.14287475,0.037352942,0.2891841,0.21615058,0.11035668,0.09929764,0.17987075
0.20730525,0.05154209,0.05275325,0.09569751,0.09974369,0.16100122,0.056948625,0.24922176,0.44617552,0.5438611,0.7570494,0.1860259,0.06613641,0.13128246,0.036643874,0.2891841,0.18063912,0.11231312,0.09660485,0.17987075
0.19524965,0.04327951,0.052570865,0.09569751,0.2942713,0.15210284,0.057382286,0.24922176,0.19378477,0.56525344,0.76421106,0.1860259,0.19518682,0.12345671,0.034943435,0.2891841,0.121507466,0.115907475,0.09089234,0.17987075
0.19244994,0.03736522,0.050522815,0.09569751,0.3036419,0.14439146,0.058266386,0.24922176,0.19473694,0.5790596,0.775574,0.1860259,0.1858453,0.11878422,0.033299915,0.2891841,0.123325914,0.120399505,0.08233688,0.17987075
0.18822233,0.036797337,0.049779758,0.09569751,0.3132273,0.13768835,0.060052205,0.24922176,0.19540907,0.58477664,0.78270274,0.1860259,0.17620924,0.11602607,0.032209393,0.2891841,0.12693205,0.12471161,0.0752559,0.17987075
0.18487759,0.037577663,0.045490965,0.09569751,0.31753337,0.13216257,0.06292913,0.24922176,0.200563,0.58827883,0.7911959,0.1860259,0.16543287,0.11426514,0.03180715,0.2891841,0.13159315,0.12771581,0.06857683,0.17987075
0.18642087,0.03859601,0.04551203,0.09569751,0.31799108,0.12779202,0.065467164,0.24922176,0.20814946,0.59177434,0.79597,0.1860259,0.15119918,0.11223608,0.03139232,0.2891841,0.1362394,0.12960152,0.06165843,0.17987075
