Alpha - Location 1,Alpha - Location 2,Alpha - Location 3,Alpha - Location 4,Beta - Location 1,Beta - Location 2,Beta - Location 3,Beta - Location 4,Delta - Location 1,Delta - Location 2,Delta - Location 3,Delta - Location 4,Gamma - Location 1,Gamma - Location 2,Gamma - Location 3,Gamma - Location 4,Theta - Location 1,Theta - Location 2,Theta - Location 3,Theta - Location 4
0.31881228,0.15284225,0.23828436,0.23771282,0.0719258,0.2387713,0.23756702,0.041150406,0.4026709,0.21320696,0.3070934,0.4774256,0.030244945,0.2957234,0.13151412,0.015591643,0.1763461,0.09945608,0.08554111,0.22811952
0.30858934,0.1418947,0.24289586,0.22833064,0.07226859,0.2329272,0.22808273,0.04161962,0.41205412,0.2672434,0.3079702,0.4894334,0.030244697,0.26808307,0.1325195,0.015058618,0.17684324,0.089851655,0.08853171,0.22555771
0.30454457,0.12935825,0.2528296,0.22286743,0.07139032,0.22320822,0.21700363,0.041767143,0.41802916,0.3315672,0.30548176,0.49839526,0.028485281,0.23661074,0.1331441,0.013980139,0.17755067,0.079255596,0.091540895,0.22299002
0.2999026,0.11757168,0.26388207,0.21920328,0.07042414,0.21190736,0.20781726,0.041615695,0.4228933,0.39262068,0.29706907,0.50339824,0.02625407,0.20722416,0.13510479,0.012682772,0.18052591,0.07067611,0.09612681,0.22309999
0.2874002,0.11440564,0.27379853,0.20814182,0.070803754,0.20009209,0.20244206,0.04180515,0.4308296,0.4373962,0.28179502,0.51103044,0.025184682,0.18261199,0.13935004,0.011673845,0.18578178,0.065494075,0.10261433,0.22734874
0.28651047,0.11565015,0.28191772,0.20592171,0.071997605,0.19071533,0.1957082,0.04168868,0.4296701,0.46391883,0.2687737,0.51326686,0.025726834,0.16527617,0.14071566,0.01098033,0.18609497,0.06443951,0.11288471,0.2281424
0.29277852,0.121794514,0.2819649,0.21329205,0.073785245,0.18262331,0.17548604,0.041292477,0.42492628,0.47627726,0.2964027,0.51134455,0.027173804,0.15258086,0.12848823,0.010783622,0.18133616,0.06672403,0.11765813,0.22328728
0.30193764,0.12410444,0.2592984,0.21591716,0.0768254,0.17171107,0.12527329,0.041974705,0.41887558,0.49156028,0.40765315,0.51472545,0.029682597,0.13939744,0.08975185,0.011253782,0.1726788,0.07322678,0.11802329,0.2161289
0.295173,0.11683102,0.17745356,0.20726797,0.08232709,0.15288465,0.07494261,0.043545682,0.42288828,0.5285692,0.57857287,0.52632356,0.03363995,0.12011922,0.050944794,0.01229012,0.1659717,0.08159591,0.11808618,0.21057269
0.29541522,0.09977688,0.1133341,0.20871161,0.08528744,0.12945901,0.04262671,0.044246186,0.4238125,0.58611876,0.70060694,0.5303617,0.036962908,0.09702746,0.027539695,0.013153547,0.15852194,0.08761791,0.11589256,0.20352696
