Alpha - Location 1,Alpha - Location 2,Alpha - Location 3,Alpha - Location 4,Beta - Location 1,Beta - Location 2,Beta - Location 3,Beta - Location 4,Delta - Location 1,Delta - Location 2,Delta - Location 3,Delta - Location 4,Gamma - Location 1,Gamma - Location 2,Gamma - Location 3,Gamma - Location 4,Theta - Location 1,Theta - Location 2,Theta - Location 3,Theta - Location 4
0.43317845,0.31338832,0.20739095,0.40182623,0.07171762,0.11362755,0.117226504,0.11207046,0.29528272,0.38921118,0.51129884,0.30721024,0.047893688,0.066456854,0.03349464,0.038780987,0.15192752,0.117316104,0.13058904,0.1401121
0.44006643,0.31317294,0.23881906,0.4112006,0.07089943,0.11084551,0.1313314,0.114486836,0.28607392,0.39438105,0.45078704,0.3040999,0.05166695,0.06811685,0.036680795,0.038479395,0.15129325,0.11348365,0.1423817,0.13173325
0.44503158,0.31408754,0.265499,0.43112573,0.07021355,0.10699826,0.1345345,0.11480272,0.27542868,0.40197796,0.4259544,0.2988542,0.058029875,0.068879984,0.03704562,0.037862107,0.15129632,0.10805624,0.1369665,0.11735525
0.45214608,0.3027499,0.28755423,0.43910238,0.06945754,0.10551038,0.13866088,0.115801655,0.26011002,0.4147066,0.40512666,0.30221286,0.06494413,0.07062909,0.03797752,0.038099423,0.1533422,0.106404044,0.13068071,0.10478368
0.45284292,0.29402372,0.3083511,0.438826,0.07086807,0.10384342,0.1505068,0.11639284,0.24381179,0.4256585,0.37446645,0.30922872,0.072504744,0.07175214,0.041532006,0.03914286,0.15997249,0.10472221,0.12514365,0.09640959
0.40523046,0.27660045,0.30478835,0.4242275,0.081159316,0.10198786,0.17397533,0.118217155,0.24685167,0.44182858,0.3474314,0.32189703,0.08693326,0.0724696,0.049426053,0.041674953,0.17982529,0.10711353,0.12437885,0.09398336
0.34710976,0.25827768,0.32182428,0.42491984,0.097114354,0.09782379,0.18938123,0.11651057,0.25242397,0.4623179,0.3148144,0.32364583,0.10473535,0.071506836,0.05650818,0.043722827,0.19861656,0.11007379,0.11747193,0.09120093
0.31469774,0.24867189,0.36233735,0.43603215,0.11289885,0.09149794,0.18630944,0.11288594,0.24832709,0.4794387,0.29091746,0.31823468,0.12007765,0.06892651,0.05912609,0.045413077,0.20399868,0.11146495,0.10130966,0.08743417
0.37816474,0.2548948,0.41679215,0.48684594,0.113196574,0.084109,0.16630502,0.10190147,0.21265486,0.48522037,0.27067438,0.29049617,0.117817454,0.06564982,0.056725338,0.04370047,0.17816639,0.11012602,0.08950314,0.07705596
0.4768328,0.25911602,0.44794008,0.5120827,0.10465225,0.07896688,0.14711338,0.09686828,0.16866098,0.4888378,0.26547036,0.27707183,0.10540241,0.06397875,0.054081675,0.043595705,0.14445156,0.10910055,0.085394494,0.07038148
0.5477374,0.26692703,0.46928558,0.51367784,0.09930007,0.075406775,0.13017607,0.09770453,0.13637345,0.4876687,0.26399547,0.27502936,0.094917595,0.06287332,0.050650187,0.04512607,0.12167145,0.10712418,0.085892715,0.068462186
0.58359694,0.2673409,0.48701662,0.5118921,0.10165247,0.0745043,0.11768693,0.101189785,0.1184825,0.4904026,0.26120344,0.27152753,0.08858423,0.062261544,0.046833616,0.04651539,0.10768383,0.105490625,0.0872594,0.06887525
0.5710609,0.26565084,0.49011162,0.50769776,0.1185868,0.07620204,0.11348085,0.10724936,0.11642852,0.49008876,0.2621058,0.266201,0.09041778,0.061708223,0.044359952,0.04801645,0.10350599,0.106350146,0.0899418,0.07083541
0.5198407,0.2591299,0.48152936,0.50199467,0.14808227,0.08094396,0.115386754,0.11530382,0.12766281,0.4888288,0.26685062,0.25931898,0.101952486,0.0620441,0.04375576,0.05068849,0.10246173,0.109053224,0.09247751,0.07269401
0.44583562,0.26669756,0.46773234,0.49575794,0.17966658,0.08732152,0.12015365,0.12406615,0.14820577,0.47195745,0.27159894,0.2510613,0.12813202,0.0647431,0.046147097,0.056363806,0.09816002,0.10928038,0.09436799,0.07275081
0.36822003,0.26905438,0.46316612,0.4887577,0.20391597,0.097848915,0.123112194,0.1317159,0.17092977,0.45045954,0.2677905,0.24261378,0.16635832,0.07430499,0.05175587,0.06602733,0.090575896,0.10833217,0.09417533,0.07088529
0.31437206,0.26243284,0.45943016,0.4809827,0.21502338,0.11156335,0.12568289,0.13706933,0.18664415,0.4291844,0.2586097,0.23447338,0.20320438,0.09089166,0.061397456,0.07864342,0.08075603,0.10592772,0.094879806,0.06883119
