"Alpha - Location 1","Alpha - Location 2","Alpha - Location 3","Alpha - Location 4","Beta - Location 1","Beta - Location 2","Beta - Location 3","Beta - Location 4","Delta - Location 1","Delta - Location 2","Delta - Location 3","Delta - Location 4","Gamma - Location 1","Gamma - Location 2","Gamma - Location 3","Gamma - Location 4","Theta - Location 1","Theta - Location 2","Theta - Location 3","Theta - Location 4"
0.12177976,0.13861935,0.19983122,0.23966129,0.11720117,0.27000156,0.05076205,0.39192757,0.46576732,0.2676379,0.53554654,0.05316807,0.06166768,0.16817333,0.032114703,0.2586655,0.23358406,0.15556785,0.18174551,0.056577574
0.12177976,0.14361562,0.20837383,0.23966129,0.11720117,0.26672545,0.05354348,0.39192757,0.46576732,0.26479715,0.524195,0.05316807,0.06166768,0.16647771,0.033004355,0.2586655,0.23358406,0.15838408,0.18088333,0.056577574
0.12177976,0.15054046,0.2241896,0.23966129,0.11720117,0.2588584,0.057345606,0.39192757,0.46576732,0.2654171,0.50673217,0.05316807,0.06166768,0.16324991,0.034402575,0.2586655,0.23358406,0.16193414,0.17733006,0.056577574
0.12177976,0.15701236,0.22870266,0.23966129,0.11720117,0.24841933,0.061604362,0.39192757,0.46576732,0.27049065,0.4984953,0.05316807,0.06166768,0.15837131,0.03633849,0.2586655,0.23358406,0.16570635,0.17485917,0.056577574
0.12177976,0.1607519,0.22588137,0.23966129,0.11720117,0.2379977,0.063999236,0.39192757,0.46576732,0.2793582,0.5004954,0.05316807,0.06166768,0.15334585,0.03806309,0.2586655,0.23358406,0.16854633,0.17156094,0.056577574
0.12177976,0.16440524,0.21740744,0.23966129,0.11720117,0.2275969,0.0637134,0.39192757,0.46576732,0.28899175,0.51298755,0.05316807,0.06166768,0.1492776,0.03928169,0.2586655,0.23358406,0.16972852,0.1666099,0.056577574
0.12177976,0.16496493,0.2061892,0.23966129,0.11720117,0.21835208,0.06134987,0.39192757,0.46576732,0.29904878,0.5328301,0.05316807,0.06166768,0.14754583,0.040002603,0.2586655,0.23358406,0.1700884,0.1596282,0.056577574
0.13493547,0.16549516,0.19555052,0.23966129,0.21070418,0.21041262,0.058159582,0.39192757,0.33899125,0.30656746,0.5539288,0.05316807,0.07027812,0.14770092,0.040319137,0.2586655,0.24509099,0.16982383,0.15204197,0.056577574
0.1524852,0.16601136,0.18730174,0.23966129,0.19997725,0.20525399,0.055178184,0.39192757,0.3372251,0.30972216,0.57068694,0.05316807,0.097404435,0.14944193,0.04033027,0.2586655,0.21290803,0.16957057,0.14650284,0.056577574
0.16140963,0.16729245,0.18230554,0.24554123,0.19522958,0.20386164,0.05316813,0.4816706,0.32044446,0.30758604,0.5792594,0.06609938,0.13218096,0.15340076,0.040242054,0.1770088,0.19073537,0.16785909,0.14502488,0.029680002
0.16376391,0.16995932,0.19319499,0.25977802,0.1903421,0.20622185,0.051831324,0.44828472,0.3059633,0.3001764,0.56915414,0.078422934,0.1669653,0.16037202,0.03968271,0.18191688,0.17296538,0.16327038,0.14613682,0.031597435
0.16203251,0.17112477,0.23659676,0.26995718,0.18186466,0.21127437,0.050157387,0.41142145,0.30501318,0.29117078,0.53135055,0.10226295,0.19200087,0.17114955,0.037823748,0.1816945,0.15908878,0.15528055,0.14407155,0.034663923
0.15056653,0.17125517,0.26583508,0.26995718,0.16320203,0.21642536,0.050698336,0.41142145,0.33151332,0.2836556,0.5030094,0.10226295,0.19598585,0.18400979,0.036798023,0.1816945,0.15873227,0.14465407,0.14365919,0.034663923
0.12526147,0.17153955,0.27536368,0.26995718,0.13153164,0.21876046,0.05328153,0.41142145,0.39953426,0.28008407,0.49268863,0.10226295,0.17125286,0.1957303,0.03662847,0.1816945,0.17241977,0.13388562,0.1420377,0.034663923
0.12526147,0.17240886,0.2796814,0.26995718,0.13153164,0.21723357,0.05637928,0.41142145,0.39953426,0.2796904,0.4916379,0.10226295,0.17125286,0.20418867,0.036386278,0.1816945,0.17241977,0.12647848,0.13591516,0.034663923
0.12526147,0.16697319,0.28111547,0.26995718,0.13153164,0.21517646,0.0592119,0.41142145,0.39953426,0.28132963,0.49669084,0.10226295,0.17125286,0.21240376,0.035934478,0.1816945,0.17241977,0.12411696,0.12704732,0.034663923
0.12526147,0.15902154,0.27949205,0.26995718,0.13153164,0.21490332,0.061447613,0.41142145,0.39953426,0.2785888,0.5047006,0.10226295,0.17125286,0.22273804,0.035419613,0.1816945,0.17241977,0.1247483,0.11894011,0.034663923
0.12526147,0.14148897,0.27975118,0.26995718,0.13153164,0.22131,0.06302125,0.41142145,0.39953426,0.27188176,0.50877595,0.10226295,0.17125286,0.23892951,0.034761377,0.1816945,0.17241977,0.12638977,0.11369023,0.034663923
0.12526147,0.13061862,0.2799465,0.26995718,0.13153164,0.23136668,0.06495258,0.41142145,0.39953426,0.2578245,0.5094648,0.10226295,0.17125286,0.25519583,0.034060974,0.1816945,0.17241977,0.12499438,0.11157514,0.034663923
0.112415664,0.1275597,0.2819108,0.26995718,0.12400906,0.24421081,0.06809647,0.41142145,0.4213372,0.23780917,0.5049679,0.10226295,0.18334757,0.26849917,0.03316841,0.1816945,0.15889055,0.121921174,0.11185639,0.034663923
0.103341125,0.1325503,0.29017788,0.26995718,0.11507223,0.2580302,0.072542824,0.41142145,0.43499577,0.21417998,0.4926847,0.10226295,0.19832687,0.27720687,0.031894434,0.1816945,0.14826402,0.11803266,0.112700164,0.034663923
0.10063322,0.14142956,0.30257246,0.2864688,0.10580757,0.27183843,0.077959016,0.36855242,0.4379773,0.1862305,0.47480464,0.118665636,0.21326502,0.28251883,0.030408986,0.18966468,0.14231688,0.11798268,0.114254914,0.036648467
0.09663215,0.15018575,0.31393683,0.2983099,0.097323924,0.28333032,0.08300329,0.32212394,0.43941918,0.15930325,0.457532,0.14051294,0.22418502,0.28527805,0.028829148,0.19915028,0.14243971,0.12190263,0.11669874,0.03990295
0.09030557,0.1638623,0.3162521,0.2983099,0.08827852,0.28296867,0.08541309,0.32212394,0.4488532,0.14523515,0.4524694,0.14051294,0.2239171,0.2784729,0.026912265,0.19915028,0.14864561,0.12946096,0.11895313,0.03990295
0.07353259,0.16998443,0.30513722,0.2983099,0.0777253,0.2671134,0.08364274,0.32212394,0.4789074,0.16477731,0.46884722,0.14051294,0.20988151,0.25908998,0.02449121,0.19915028,0.15995319,0.1390349,0.11788161,0.03990295
0.07353259,0.16700453,0.28255546,0.2983099,0.0777253,0.23748808,0.079004526,0.32212394,0.4789074,0.22080213,0.502999,0.14051294,0.20988151,0.22768238,0.022005849,0.19915028,0.15995319,0.14702287,0.11343519,0.03990295
0.07353259,0.15700565,0.25336558,0.2983099,0.0777253,0.20555583,0.07452968,0.32212394,0.4789074,0.2913707,0.54409015,0.14051294,0.20988151,0.19401713,0.020236744,0.19915028,0.15995319,0.15205072,0.10777783,0.03990295
0.07353259,0.14571275,0.23791727,0.2983099,0.0777253,0.18129165,0.07049313,0.32212394,0.4789074,0.3512758,0.5699355,0.14051294,0.20988151,0.16722664,0.019069862,0.19915028,0.15995319,0.15449317,0.102584235,0.03990295
