Alpha - Location 1,Alpha - Location 2,Alpha - Location 3,Alpha - Location 4,Beta - Location 1,Beta - Location 2,Beta - Location 3,Beta - Location 4,Delta - Location 1,Delta - Location 2,Delta - Location 3,Delta - Location 4,Gamma - Location 1,Gamma - Location 2,Gamma - Location 3,Gamma - Location 4,Theta - Location 1,Theta - Location 2,Theta - Location 3,Theta - Location 4
0.25505736,0.12683006,0.16602704,0.29960114,0.3251407,0.28766453,0.21717407,0.16478437,0.11202897,0.10042243,0.22970974,0.22869743,0.25530443,0.3931506,0.24981315,0.22696781,0.05246849,0.0919324,0.137276,0.07994924
0.23140746,0.13194059,0.1713587,0.2736217,0.3354072,0.28937325,0.21911676,0.17309287,0.112881504,0.08842074,0.21995562,0.23282906,0.25988904,0.4003193,0.25525057,0.22995776,0.060414772,0.089946106,0.13431834,0.0904986
0.22505051,0.13295199,0.1746138,0.25637397,0.33053175,0.28832957,0.22637112,0.177379,0.114556834,0.079018734,0.2023806,0.23410892,0.25670895,0.41069123,0.26750928,0.22628804,0.07315195,0.08900849,0.1291252,0.10585008
0.21905452,0.13320805,0.16647595,0.24068584,0.3225218,0.28340355,0.23981707,0.17916217,0.11602561,0.07266725,0.18338858,0.23108925,0.25577295,0.4216005,0.28684115,0.22282442,0.0866251,0.08912067,0.12347725,0.12623833
0.22302479,0.13260533,0.15164238,0.23631538,0.31098634,0.27660143,0.2556443,0.17723222,0.11232129,0.06964242,0.16769128,0.21838862,0.2577533,0.43058178,0.3064794,0.2204678,0.09591425,0.09056903,0.118542664,0.14759597
0.22832489,0.13144301,0.14633034,0.23352797,0.30077764,0.27000567,0.26596904,0.17528868,0.10489482,0.06972934,0.15668091,0.20024991,0.266095,0.43570694,0.31643766,0.22377312,0.09990763,0.093115054,0.11458205,0.1671603
0.2525185,0.13311139,0.14909944,0.22919895,0.2855665,0.26460743,0.26989508,0.17428537,0.09350619,0.07166526,0.15080918,0.18103504,0.27158597,0.43419012,0.31731814,0.232894,0.0968228,0.09642581,0.11287814,0.18258666
0.29571977,0.1332644,0.1517954,0.23519212,0.2665661,0.26284727,0.271184,0.17135143,0.080492765,0.07439199,0.14856304,0.16182894,0.26853004,0.42831945,0.31531006,0.2417199,0.08869133,0.10117689,0.113147505,0.1899076
0.32398722,0.13288854,0.15429124,0.24761027,0.25729513,0.26445165,0.27268997,0.16671544,0.07079037,0.07704156,0.14693896,0.14746952,0.26649943,0.41804346,0.3123268,0.24764049,0.08142785,0.1075748,0.113753036,0.19056427
0.33138573,0.13471492,0.15567964,0.26552486,0.25958368,0.2678447,0.27754346,0.160516,0.063963994,0.078890115,0.1453421,0.1385469,0.2679059,0.4036899,0.30752254,0.24764572,0.07716073,0.114860356,0.11391227,0.18776652
0.33587113,0.13694163,0.15527755,0.28322747,0.26546702,0.27279508,0.28786904,0.15412946,0.05712805,0.08028529,0.1436571,0.13519788,0.26655987,0.38715518,0.29959977,0.24254574,0.07497394,0.12282282,0.11359651,0.18489945
0.34151757,0.13972543,0.15324123,0.29896966,0.2725468,0.27833587,0.30337265,0.14802891,0.049977425,0.081445865,0.1409172,0.13567434,0.26179096,0.3699813,0.2892639,0.23488471,0.07416725,0.13051155,0.11320502,0.1824424
0.3533959,0.14258891,0.15028724,0.30912924,0.27829683,0.28308302,0.3216253,0.14354113,0.042475156,0.08225467,0.13470219,0.13756494,0.25207672,0.35480684,0.28016707,0.22915122,0.0737554,0.13726656,0.11321819,0.18061346
0.38721058,0.14471643,0.14697342,0.32569426,0.27537662,0.2855052,0.33931243,0.13870631,0.03440876,0.08256835,0.12271608,0.1352698,0.23239659,0.34529418,0.2768519,0.2240325,0.07060745,0.14191584,0.11414618,0.1762971
0.42410994,0.14706475,0.14133753,0.35921758,0.27046046,0.2848427,0.35389754,0.13250385,0.027595565,0.08255307,0.10478748,0.12454278,0.21209757,0.3427145,0.28333744,0.21658199,0.065736495,0.142825,0.11664,0.1671538
0.42913404,0.15301014,0.13665831,0.38458803,0.27905262,0.28152552,0.36113816,0.13106987,0.023431294,0.082235955,0.08586254,0.111612655,0.20532018,0.34511322,0.29813352,0.2140745,0.06306186,0.13811514,0.11820745,0.15865494
0.41284543,0.16331932,0.13400944,0.39515084,0.2962441,0.2765662,0.359214,0.13672778,0.02077762,0.08259443,0.07564447,0.10041531,0.20829168,0.34857807,0.31406972,0.21680178,0.06184115,0.12894197,0.11706236,0.1509043
0.40385586,0.16059616,0.1351184,0.3970369,0.30715126,0.2747354,0.34953043,0.14795549,0.018641083,0.0884305,0.08204763,0.09478844,0.21049508,0.3553936,0.32130352,0.22104259,0.05985674,0.120844364,0.11200003,0.13917658
0.40112144,0.14904524,0.13760816,0.39263242,0.3117231,0.27309835,0.33777454,0.1628493,0.017207108,0.10033447,0.101376176,0.09598491,0.21153115,0.36106962,0.31741482,0.22531117,0.0584172,0.116452314,0.1058263,0.12322217
0.40206143,0.14130384,0.1317688,0.38576183,0.3119595,0.2676082,0.3312509,0.1782215,0.016765824,0.115388945,0.124355845,0.101330176,0.21100955,0.35989302,0.30997857,0.22893925,0.05820369,0.115806,0.1026459,0.10574727
0.40417883,0.136421,0.12108743,0.3783784,0.3102197,0.26048598,0.3281569,0.19155839,0.0170083,0.13027944,0.14398083,0.1076187,0.20906028,0.35442176,0.30289212,0.23118827,0.05953286,0.11839182,0.10388272,0.09125625
0.41014507,0.13313465,0.11259887,0.3710035,0.30601975,0.2542787,0.32223794,0.20115528,0.017492233,0.14233883,0.16080983,0.11462545,0.20515597,0.34858167,0.29518723,0.2305202,0.06118697,0.12166614,0.10916613,0.082695566
0.41403255,0.13151352,0.10725216,0.3636347,0.30254263,0.25022835,0.30847424,0.20698868,0.018103715,0.15032648,0.18316388,0.123563826,0.20244735,0.34459126,0.2839655,0.22552517,0.06287376,0.1233404,0.11714422,0.080287635
