Alpha - Location 1,Alpha - Location 2,Alpha - Location 3,Alpha - Location 4,Beta - Location 1,Beta - Location 2,Beta - Location 3,Beta - Location 4,Delta - Location 1,Delta - Location 2,Delta - Location 3,Delta - Location 4,Gamma - Location 1,Gamma - Location 2,Gamma - Location 3,Gamma - Location 4,Theta - Location 1,Theta - Location 2,Theta - Location 3,Theta - Location 4
0.27353704,0.05288781,0.1563092,0.12616354,0.21092516,0.12103008,0.10088546,0.16729426,0.3028114,0.5607926,0.47271726,0.34523535,0.09839202,0.09646196,0.1477625,0.09711664,0.11433437,0.16882753,0.122325584,0.2641902
0.27445376,0.04147073,0.1620574,0.11353379,0.2027967,0.1260667,0.11090568,0.15776776,0.3146099,0.5652491,0.43684477,0.377943,0.098894656,0.096969336,0.17017981,0.10622469,0.10924501,0.17024419,0.12001231,0.24453077
0.27445376,0.037248068,0.15874289,0.11353379,0.2027967,0.13066776,0.1270617,0.15776776,0.3146099,0.5654327,0.40334252,0.377943,0.098894656,0.09648377,0.19210646,0.10622469,0.10924501,0.17016768,0.11874646,0.24453077
0.27445376,0.034591414,0.15058027,0.11353379,0.2027967,0.13405226,0.1454024,0.15776776,0.3146099,0.5647622,0.37552145,0.377943,0.098894656,0.096848816,0.21228711,0.10622469,0.10924501,0.16974531,0.11620876,0.24453077
0.27445376,0.03295465,0.14217363,0.11353379,0.2027967,0.13549067,0.16166158,0.15776776,0.3146099,0.56315804,0.35299778,0.377943,0.098894656,0.09965274,0.23110174,0.10622469,0.10924501,0.16874392,0.11206528,0.24453077
0.27445376,0.032536574,0.13449194,0.11353379,0.2027967,0.13505188,0.17393056,0.15776776,0.3146099,0.559736,0.33498374,0.377943,0.098894656,0.10531668,0.24993244,0.10622469,0.10924501,0.16735885,0.10666133,0.24453077
0.11821432,0.035863645,0.12769902,0.13352314,0.18170601,0.13300006,0.18335418,0.15540873,0.46914488,0.5531258,0.31892526,0.4808105,0.08381009,0.11359863,0.2693176,0.0977401,0.1471247,0.16441184,0.10070393,0.13251753
0.12468879,0.037566636,0.12158127,0.14096494,0.19451283,0.13133347,0.19218008,0.15541738,0.4465633,0.5450683,0.3023393,0.47387132,0.09580071,0.12582813,0.28886402,0.10560031,0.13843435,0.16020341,0.09503535,0.12414606
0.13033375,0.03968944,0.11637545,0.14674279,0.20415096,0.13188238,0.2027535,0.16077833,0.42469424,0.53213733,0.28353357,0.46087372,0.10821413,0.14403848,0.30800706,0.11568285,0.13260692,0.15225239,0.08933043,0.11592232
0.13451102,0.044464123,0.10785807,0.15068012,0.20920028,0.13764861,0.2176619,0.16763242,0.40512994,0.5067153,0.26026294,0.44590214,0.12068467,0.17201434,0.3287452,0.1272785,0.13047408,0.13915761,0.08547192,0.10850681
