Alpha - Location 1,Alpha - Location 2,Alpha - Location 3,Alpha - Location 4,Beta - Location 1,Beta - Location 2,Beta - Location 3,Beta - Location 4,Delta - Location 1,Delta - Location 2,Delta - Location 3,Delta - Location 4,Gamma - Location 1,Gamma - Location 2,Gamma - Location 3,Gamma - Location 4,Theta - Location 1,Theta - Location 2,Theta - Location 3,Theta - Location 4
0.077684104,0.081991106,0.15507445,0.18027629,0.11267443,0.06940974,0.16670598,0.13494082,0.4652065,0.74869615,0.5098857,0.41815782,0.06554309,0.050680954,0.08331814,0.100631885,0.27889186,0.049222074,0.08501574,0.16599318
0.077684104,0.08831983,0.15852001,0.18027629,0.11267443,0.07516036,0.16364354,0.13494082,0.4652065,0.7309039,0.5058477,0.41815782,0.06554309,0.054471426,0.08171008,0.100631885,0.27889186,0.051144484,0.090278685,0.16599318
0.121994235,0.09319601,0.1579805,0.11940531,0.09016289,0.079430595,0.15803154,0.22270219,0.526553,0.71471316,0.50662416,0.29211718,0.089298755,0.059524767,0.07893485,0.1464767,0.17199114,0.05313547,0.098428965,0.21929863
0.1316709,0.097192384,0.15598145,0.14615075,0.09600087,0.082314126,0.15275863,0.23028663,0.4855546,0.7005982,0.50615877,0.25462657,0.093996145,0.06499573,0.07610859,0.14895506,0.19277747,0.05489956,0.108992554,0.219981
0.13488427,0.10075275,0.15445386,0.17685784,0.095529445,0.08427132,0.14974295,0.23178776,0.46624368,0.6885733,0.5005317,0.23984239,0.08961864,0.06997539,0.07383054,0.14245085,0.21372397,0.056427233,0.12144099,0.20906116
0.13219836,0.10414803,0.153801,0.2028311,0.090258464,0.08574935,0.14886563,0.22870259,0.4691314,0.67836875,0.48926777,0.24924512,0.079096064,0.073922984,0.07206813,0.12907791,0.2293157,0.057810877,0.13599746,0.19014329
0.12575047,0.1151775,0.15351431,0.2257156,0.08458101,0.09359415,0.14884292,0.22184059,0.48132068,0.6504784,0.47751105,0.26589066,0.06829564,0.07908222,0.070614405,0.114076994,0.2400522,0.0616677,0.14951733,0.17247616
0.11847845,0.13202974,0.155656,0.24115908,0.0819347,0.10583815,0.14865498,0.21568166,0.4921666,0.6059537,0.46479988,0.2784314,0.060875658,0.087761015,0.06937091,0.103074156,0.2465446,0.06841737,0.16151822,0.16165371
0.11477695,0.15141526,0.16145991,0.25104475,0.08277029,0.12037819,0.15143652,0.21230687,0.49519747,0.552336,0.4329444,0.28210303,0.057371616,0.09950232,0.06942732,0.09738436,0.24988367,0.076368265,0.18473184,0.157161
0.115557946,0.16874565,0.15942071,0.25687027,0.08605013,0.13467175,0.156136,0.2121086,0.49100852,0.50153947,0.39973897,0.27881613,0.056943104,0.11258121,0.0721175,0.096236475,0.2504403,0.08246191,0.21258682,0.15596855
