Alpha - Location 1,Alpha - Location 2,Alpha - Location 3,Alpha - Location 4,Beta - Location 1,Beta - Location 2,Beta - Location 3,Beta - Location 4,Delta - Location 1,Delta - Location 2,Delta - Location 3,Delta - Location 4,Gamma - Location 1,Gamma - Location 2,Gamma - Location 3,Gamma - Location 4,Theta - Location 1,Theta - Location 2,Theta - Location 3,Theta - Location 4
0.19922218,0.15939586,0.2255579,0.18373527,0.19994174,0.46267706,0.35024664,0.10107636,0.29316568,0.084546044,0.08587706,0.44035354,0.114743665,0.20609866,0.29598874,0.13820477,0.19292672,0.0872824,0.04232965,0.13663007
0.18884906,0.16772285,0.2267772,0.18245102,0.19550274,0.45132264,0.34881383,0.1009744,0.2803946,0.085776694,0.07787708,0.43949005,0.11510235,0.20233005,0.30516592,0.14010337,0.22015123,0.09284777,0.04136596,0.13698114
0.18514737,0.17685156,0.22892351,0.18016699,0.19180442,0.43620646,0.34875047,0.10334169,0.26157683,0.08529277,0.06978564,0.43909076,0.11562387,0.2013583,0.31273103,0.14292496,0.2458475,0.100290895,0.03980936,0.1344756
0.1826773,0.17833543,0.2292912,0.17669593,0.1892876,0.42321667,0.35239494,0.10669817,0.24146122,0.084948085,0.06230984,0.4407249,0.11819253,0.20465504,0.3182642,0.14628106,0.26838136,0.10884478,0.037739843,0.12959993
0.19663215,0.18039641,0.22824189,0.17118831,0.18419406,0.40879,0.3589518,0.1098117,0.21829362,0.08427066,0.05596902,0.44660607,0.12002891,0.2098791,0.3211183,0.14776671,0.28085124,0.11666384,0.035718985,0.12462722
0.20647681,0.18380055,0.22640891,0.16196367,0.18146758,0.39293492,0.36595073,0.11184755,0.20136032,0.082899705,0.051309656,0.45802125,0.12217685,0.2166975,0.32125527,0.1457942,0.28851846,0.123667344,0.035075445,0.122373335
0.21300365,0.18322468,0.2244647,0.15459405,0.18093443,0.37863436,0.3710512,0.11195214,0.1923716,0.08071939,0.04829843,0.4706139,0.12268695,0.22643554,0.32006532,0.1399451,0.29100335,0.13098603,0.036120377,0.122894816
0.20844255,0.18285869,0.22440049,0.14825538,0.18376869,0.36507422,0.3726149,0.11097007,0.19327553,0.076764226,0.04624067,0.48115855,0.12246358,0.23742543,0.31842804,0.1331041,0.29204965,0.13787743,0.038315877,0.12651189
0.20227338,0.18316834,0.22577454,0.14305985,0.18747345,0.35325083,0.3716141,0.110401444,0.19719762,0.07171828,0.04430498,0.4861694,0.12236884,0.24828309,0.31752473,0.12843163,0.2906867,0.14357947,0.040781647,0.13193767
0.20143744,0.18318242,0.22155915,0.13934654,0.18931775,0.34305963,0.3723869,0.111780204,0.20076628,0.06783045,0.04271066,0.4822831,0.12322142,0.2581309,0.31980282,0.1278805,0.28525713,0.14779657,0.043540474,0.13870968
0.19983399,0.18234779,0.2298252,0.14195581,0.1894042,0.333244,0.36601585,0.115505874,0.20721538,0.06736347,0.041600134,0.46659258,0.12599093,0.2668119,0.31660172,0.13061595,0.2775555,0.15023282,0.0459571,0.1453298
0.20074748,0.18020834,0.23735984,0.1494936,0.18420464,0.3229917,0.3579575,0.12092427,0.22416668,0.07091056,0.04316922,0.44523197,0.12700154,0.2744072,0.3122104,0.13394795,0.26387966,0.15148218,0.049303,0.1504022
0.1967137,0.17855859,0.24159445,0.15565652,0.17414236,0.31201106,0.3490867,0.12633653,0.25891626,0.077757835,0.047970954,0.43166363,0.12405056,0.28024894,0.30753458,0.13434856,0.24617714,0.15142354,0.053813323,0.15199476
0.18253183,0.18467261,0.24334243,0.15360296,0.16336939,0.30044383,0.34008396,0.13028397,0.30837342,0.085220665,0.054743078,0.43634543,0.117873296,0.2815524,0.30319023,0.13006917,0.22785208,0.14811051,0.058640312,0.14969851
0.16767327,0.18873335,0.22579876,0.1554746,0.15447605,0.29502746,0.34008226,0.13043049,0.3580503,0.09288871,0.062432542,0.4503847,0.11041051,0.2814625,0.3070483,0.121055156,0.20938988,0.14188798,0.064638145,0.14265504
0.1540379,0.18846536,0.19189167,0.1468554,0.1499295,0.29692912,0.348853,0.1307634,0.39896485,0.10033542,0.06947548,0.47212476,0.10484037,0.28156283,0.3180396,0.113411054,0.1922274,0.13270725,0.071740255,0.13684538
0.14432365,0.18767172,0.15737791,0.14156723,0.14872658,0.3024182,0.3589845,0.12919855,0.42759883,0.10686964,0.07453479,0.48842227,0.10218865,0.28180802,0.3297292,0.10665862,0.17716229,0.1212324,0.0793736,0.13415334
0.14078186,0.18690395,0.14783804,0.16122182,0.14922899,0.30798167,0.3566462,0.12277412,0.44251406,0.11223699,0.077394105,0.48427528,0.10194139,0.28282177,0.33231577,0.098359704,0.16553369,0.1100556,0.08580588,0.13336906
0.13384326,0.17969732,0.14352617,0.15786873,0.14783612,0.3068461,0.34214026,0.120226756,0.45888844,0.12964371,0.08848409,0.49154913,0.1023276,0.27974275,0.32987386,0.094520964,0.15710457,0.10407012,0.09597562,0.13583443
0.123516,0.16298774,0.16503067,0.1558708,0.14615655,0.27654502,0.29480693,0.11833164,0.47541437,0.2004974,0.13207167,0.49702248,0.10253303,0.2514153,0.30220622,0.09118231,0.15238005,0.108554505,0.105884515,0.13759276
0.11645428,0.12094347,0.17021787,0.155314,0.14318395,0.19659725,0.21550547,0.11794427,0.4882198,0.38154685,0.25300574,0.50023496,0.10211616,0.17784739,0.24077873,0.08952684,0.15002581,0.123065054,0.120492175,0.13697992
0.11032415,0.083951406,0.15485531,0.15581645,0.13944736,0.11467349,0.13050427,0.119446605,0.49951717,0.5690886,0.42671502,0.50133723,0.10197459,0.102264956,0.16049561,0.09040848,0.14873675,0.13002159,0.1274298,0.13299125
0.102581844,0.053852823,0.11463189,0.15653127,0.13549092,0.06717515,0.07486614,0.12277381,0.51247936,0.6932326,0.58251315,0.50228596,0.10259522,0.058634125,0.10004899,0.09360505,0.14685263,0.12710533,0.1279398,0.124803916
0.09539062,0.03619203,0.08399933,0.15633398,0.13107829,0.04322285,0.044416692,0.127181,0.5276379,0.7628093,0.6841788,0.50487155,0.10290372,0.036987167,0.062697254,0.09773801,0.14298946,0.120788686,0.124707885,0.11387548
0.09054872,0.026628615,0.059900068,0.15440351,0.12655778,0.03100984,0.028296327,0.13127665,0.5439026,0.7992673,0.74452734,0.51132566,0.10136229,0.026184153,0.040714245,0.10057114,0.13762866,0.11691007,0.126562,0.10242306
0.08614171,0.021699121,0.04295234,0.15040077,0.12284985,0.024533158,0.019436741,0.13347875,0.5613061,0.8176375,0.7782389,0.52224505,0.09707308,0.020568637,0.027570274,0.100050956,0.13262923,0.11556159,0.13180175,0.0938245
0.081962034,0.019050984,0.032516778,0.14464678,0.12160234,0.021089837,0.014410567,0.13327317,0.5754849,0.8247339,0.7941822,0.5364697,0.09083608,0.017558783,0.019715136,0.09561074,0.13011469,0.11756646,0.13917531,0.089999616
0.07905236,0.017540783,0.026409006,0.13458636,0.124479435,0.019399596,0.011493407,0.1323026,0.58080333,0.82557774,0.8006156,0.55165464,0.08479843,0.01584713,0.015053071,0.08927743,0.13086644,0.12163476,0.14642891,0.09217893
0.07847384,0.016641349,0.02302776,0.12714726,0.13233176,0.01871273,0.009783273,0.13152772,0.5728489,0.82395387,0.80338454,0.5589384,0.08138098,0.014721458,0.012255845,0.083728835,0.13496448,0.12597057,0.15154858,0.0986578
0.07847384,0.016945884,0.021272134,0.12714726,0.13233176,0.018472003,0.008813029,0.13152772,0.5728489,0.821146,0.80472094,0.5589384,0.08138098,0.013778853,0.010516283,0.083728835,0.13496448,0.12965722,0.15467763,0.0986578
0.07847384,0.016312268,0.020474847,0.12714726,0.13233176,0.018286854,0.008340392,0.13152772,0.5728489,0.8204638,0.8061028,0.5589384,0.08138098,0.01285152,0.009274237,0.083728835,0.13496448,0.13208558,0.15580773,0.0986578
0.07847384,0.015458781,0.020528685,0.12714726,0.13233176,0.01799122,0.0081922,0.13152772,0.5728489,0.82074285,0.8070908,0.5589384,0.08138098,0.011851943,0.008180905,0.083728835,0.13496448,0.13395523,0.1560074,0.0986578
0.07847384,0.015221385,0.020239474,0.12714726,0.13233176,0.01769974,0.0082853185,0.13152772,0.5728489,0.82094294,0.80796534,0.5589384,0.08138098,0.0107768765,0.0070800274,0.083728835,0.13496448,0.13535903,0.15642984,0.0986578
0.07847384,0.016132202,0.020309702,0.12714726,0.13233176,0.017698152,0.0085287625,0.13152772,0.5728489,0.8198976,0.80791926,0.5589384,0.08138098,0.0097427005,0.005999247,0.083728835,0.13496448,0.13652933,0.15724301,0.0986578
0.07847384,0.017649805,0.020508084,0.12714726,0.13233176,0.01814861,0.008854819,0.13152772,0.5728489,0.81773716,0.8070419,0.5589384,0.08138098,0.008883359,0.005057147,0.083728835,0.13496448,0.13758104,0.15853807,0.0986578
0.07847384,0.019965094,0.020480704,0.12714726,0.13233176,0.019301886,0.009288957,0.13152772,0.5728489,0.8141037,0.80595714,0.5589384,0.08138098,0.008391775,0.004387273,0.083728835,0.13496448,0.13823755,0.15988593,0.0986578
0.07847384,0.021654563,0.020497745,0.12714726,0.13233176,0.021447444,0.009888168,0.13152772,0.5728489,0.80948454,0.8035777,0.5589384,0.08138098,0.008488846,0.0040610298,0.083728835,0.13496448,0.13892461,0.16197534,0.0986578
0.07847384,0.024331553,0.021062281,0.12714726,0.13233176,0.025193507,0.01075163,0.13152772,0.5728489,0.79951143,0.7988296,0.5589384,0.08138098,0.009402825,0.0040935907,0.083728835,0.13496448,0.14156067,0.16526285,0.0986578
0.07847384,0.029267367,0.02126759,0.12714726,0.13233176,0.031336922,0.012008147,0.13152772,0.5728489,0.77958226,0.79180413,0.5589384,0.08138098,0.011342661,0.0044621616,0.083728835,0.13496448,0.14847079,0.17045796,0.0986578
0.07847384,0.036924515,0.021613132,0.12714726,0.13233176,0.040709447,0.01387713,0.13152772,0.5728489,0.7474751,0.7822993,0.5589384,0.08138098,0.014548859,0.005174722,0.083728835,0.13496448,0.1603421,0.1770357,0.0986578
0.07847384,0.04807725,0.023679527,0.12714726,0.13233176,0.05358845,0.01678771,0.13152772,0.5728489,0.7022388,0.7685291,0.5589384,0.08138098,0.019092275,0.0063747885,0.083728835,0.13496448,0.17700323,0.18462883,0.0986578
0.07847384,0.06263449,0.02886542,0.12714726,0.13233176,0.06866772,0.021520257,0.13152772,0.5728489,0.65114653,0.74884963,0.5589384,0.08138098,0.02454765,0.0083434675,0.083728835,0.13496448,0.1930036,0.19242123,0.0986578
0.07847384,0.078500606,0.040577922,0.12714726,0.13233176,0.082794785,0.028975595,0.13152772,0.5728489,0.60540134,0.7196048,0.5589384,0.08138098,0.030047566,0.011419158,0.083728835,0.13496448,0.20325571,0.19942252,0.0986578
0.07847384,0.0923463,0.052664984,0.12714726,0.13233176,0.09166316,0.039283503,0.13152772,0.5728489,0.5744799,0.6844001,0.5589384,0.08138098,0.034550674,0.015780836,0.083728835,0.13496448,0.20696001,0.2078706,0.0986578
0.07847384,0.10045203,0.06630817,0.12714726,0.13233176,0.09266744,0.048862975,0.13152772,0.5728489,0.5645547,0.6505382,0.5589384,0.08138098,0.0377617,0.020387009,0.083728835,0.13496448,0.20456414,0.21390367,0.0986578
0.08610675,0.10564028,0.072707586,0.09910668,0.081403874,0.086975,0.053666934,0.07534591,0.44228345,0.5704505,0.631646,0.3311317,0.03380089,0.039752897,0.02426812,0.046272505,0.35640505,0.19718134,0.21771139,0.4481432
0.08733314,0.15532848,0.07427801,0.1037639,0.08155102,0.07729662,0.054969184,0.0761456,0.4464688,0.549626,0.62425447,0.32791355,0.03918301,0.038856428,0.028324252,0.049271233,0.34546402,0.1788925,0.2181741,0.4429057
0.092235595,0.24557844,0.07621844,0.11110028,0.08516406,0.06856228,0.05627881,0.07763181,0.44003868,0.49452358,0.61726356,0.32789975,0.046981286,0.034410443,0.034347724,0.05458991,0.33558038,0.15692523,0.21589145,0.42877826
0.09888634,0.2974356,0.080403864,0.11751226,0.091541044,0.06606853,0.05881848,0.078915924,0.42525208,0.45949203,0.60699564,0.33682653,0.056276526,0.02988878,0.042850684,0.061587766,0.32804403,0.14711507,0.21093132,0.4051575
0.105626404,0.29368353,0.08593328,0.120454624,0.09896019,0.06885567,0.062094852,0.07947184,0.4084679,0.46075356,0.5968331,0.3570839,0.065459944,0.026938729,0.052928,0.06856571,0.32148558,0.14976852,0.20221077,0.37442395
0.11494305,0.25907665,0.095974445,0.123921305,0.105424844,0.07369624,0.06446267,0.07917328,0.3928307,0.48381323,0.58784413,0.38255045,0.072885945,0.02537049,0.06213468,0.07348292,0.31391546,0.1580434,0.18958409,0.34087205
0.12825347,0.23812957,0.106894135,0.12337074,0.1095535,0.07648202,0.06550516,0.07889262,0.37964812,0.49866334,0.5851992,0.40747643,0.07755698,0.024196973,0.06861165,0.07630485,0.3049879,0.16252811,0.17378986,0.31395537
0.13632537,0.22819443,0.10413085,0.12399565,0.1126912,0.077922426,0.06674687,0.07895813,0.37272283,0.50627404,0.594425,0.42607677,0.080383115,0.023708258,0.07309662,0.077004895,0.2978775,0.16390084,0.16160065,0.29396456
0.14331417,0.22487622,0.103683844,0.12595502,0.11512446,0.07897606,0.068057306,0.07975131,0.3680072,0.50851965,0.59959143,0.43836707,0.0813805,0.023817701,0.0754064,0.0759735,0.29217365,0.16381034,0.153261,0.2799531
0.14986011,0.22414587,0.10010704,0.12854391,0.11743434,0.08025561,0.07035363,0.08158922,0.36384863,0.5080417,0.6039703,0.4457522,0.081265256,0.024306089,0.077347785,0.07396045,0.28759167,0.16325073,0.14822125,0.2701542
0.15568627,0.2239357,0.097282626,0.1310301,0.1198465,0.08185271,0.07347326,0.0846308,0.35907787,0.50666064,0.6040223,0.4484957,0.080814645,0.024988519,0.07988591,0.07177337,0.28457472,0.16256242,0.14533588,0.26407006
0.16092935,0.22430994,0.095625006,0.13341714,0.12220436,0.08358732,0.07773514,0.088833705,0.35316715,0.5048821,0.6003742,0.4462538,0.0806934,0.025813466,0.08457594,0.07027136,0.28300574,0.1614072,0.14168966,0.26122397
0.16854115,0.22612476,0.09896617,0.13702472,0.12565047,0.08553011,0.08379705,0.09434808,0.3453616,0.50177664,0.58951616,0.44655058,0.085120715,0.026739595,0.09284226,0.071452916,0.27532607,0.15982889,0.13487837,0.2506237
0.17692417,0.22986092,0.1059246,0.14093944,0.13401926,0.087840706,0.093396835,0.10283473,0.3313395,0.49674314,0.5699255,0.45078424,0.094038345,0.027661702,0.10640547,0.074990794,0.26367873,0.15789352,0.12434761,0.23045078
