Alpha - Location 1,Alpha - Location 2,Alpha - Location 3,Alpha - Location 4,Beta - Location 1,Beta - Location 2,Beta - Location 3,Beta - Location 4,Delta - Location 1,Delta - Location 2,Delta - Location 3,Delta - Location 4,Gamma - Location 1,Gamma - Location 2,Gamma - Location 3,Gamma - Location 4,Theta - Location 1,Theta - Location 2,Theta - Location 3,Theta - Location 4
0.31326184,0.33855692,0.24142416,0.28356376,0.054722704,0.09287072,0.05786717,0.059771486,0.47445953,0.43143877,0.5464318,0.5169538,0.015509236,0.030342903,0.061185345,0.020025441,0.14204669,0.10679067,0.09309157,0.11968547
0.28964555,0.32787475,0.23897652,0.25529417,0.050851293,0.09440915,0.056904048,0.05432097,0.5100959,0.43705344,0.55227065,0.5590813,0.013674178,0.03199029,0.059629895,0.017681438,0.13573305,0.108672366,0.09221886,0.11362214
0.28057274,0.30567375,0.24982007,0.23684429,0.04813119,0.09986757,0.056691896,0.05053436,0.52671295,0.44369745,0.5399761,0.58763117,0.012414621,0.035473224,0.058856625,0.016225616,0.13216852,0.11528802,0.09465531,0.10876457
0.27981752,0.26897526,0.2728551,0.22964916,0.046772107,0.111578315,0.05814754,0.04823808,0.53063595,0.44933802,0.50735277,0.60113114,0.01175314,0.041541763,0.059653677,0.0154498555,0.1310213,0.12856664,0.1019909,0.10553179
0.28192976,0.2575929,0.2908866,0.22746895,0.04664648,0.12440595,0.062709406,0.04711594,0.52820784,0.42950147,0.4676582,0.60468173,0.01164718,0.04805998,0.063510716,0.015246002,0.13156871,0.1404397,0.115235075,0.1054874
0.2890144,0.25178576,0.29872024,0.22863965,0.046871044,0.13966358,0.070364915,0.046730712,0.52170503,0.40334946,0.42911676,0.60226285,0.011968721,0.05521487,0.069984324,0.015405952,0.13044083,0.14998631,0.13181373,0.10696085
0.29420403,0.25181425,0.30071723,0.22929768,0.047115114,0.15367828,0.07937678,0.046837535,0.5186,0.38013232,0.3974874,0.5982884,0.012755494,0.061784383,0.076441064,0.015834613,0.1273254,0.15259078,0.14597751,0.10974174
0.29498577,0.25299808,0.30515286,0.22731873,0.047148578,0.16398042,0.08674785,0.047556262,0.5216426,0.36602104,0.37619892,0.594963,0.014026316,0.06781408,0.07968854,0.016595848,0.1221967,0.14918639,0.15221184,0.11356615
0.2940838,0.26078433,0.2971433,0.2276512,0.046664953,0.16857551,0.093284614,0.04848152,0.527836,0.35315153,0.371731,0.5883355,0.015639666,0.07363299,0.081809305,0.017908512,0.11577555,0.14385563,0.15603174,0.11762325
0.29170623,0.27247006,0.2779553,0.22331853,0.046139784,0.16824886,0.09897211,0.05008324,0.5344605,0.33753783,0.37543383,0.58348817,0.017441079,0.079952314,0.08594707,0.020925507,0.110252425,0.14179096,0.16169168,0.122184545
0.28942934,0.28258732,0.26341066,0.20965256,0.046068422,0.16424875,0.10167251,0.052905202,0.53788733,0.32122257,0.37341693,0.5822492,0.019261952,0.08713374,0.09502911,0.027511202,0.10735293,0.14480762,0.1664708,0.12768179
