0.11957664,0.038661994,0.09573235,0.051179886
0.087914586,0.03517299,0.09195769,0.051179886
0.07042521,0.032755632,0.08954939,0.051179886
0.061579138,0.03177434,0.088239305,0.051179886
0.056811232,0.03229493,0.09116948,0.051179886
0.05407266,0.03386135,0.09603282,0.051179886
0.051685635,0.035774138,0.09816738,0.051179886
0.048953146,0.03828087,0.0999832,0.051179886
0.04544328,0.041074876,0.09945105,0.051179886
0.042579636,0.044083595,0.09600051,0.051179886
0.039993756,0.046727177,0.08965704,0.051179886
0.037867673,0.0490959,0.07964025,0.051179886
0.03560369,0.0516421,0.068224475,0.051179886
0.03385991,0.054611206,0.058858193,0.051179886
0.03344323,0.06075912,0.053204086,0.051179886
0.033185627,0.07653035,0.052281648,0.051179886
0.03294129,0.112683676,0.057961892,0.051179886
0.032271355,0.16408639,0.06573751,0.051179886
0.030868823,0.21053284,0.07031688,0.051179886
0.028374378,0.24145277,0.07205192,0.051179886
0.025243493,0.25738418,0.07009083,0.051179886
0.022342015,0.26536468,0.067283,0.051179886
0.020454675,0.2696051,0.06506277,0.051179886
0.019595157,0.27285564,0.06389831,0.051179886
0.018956365,0.27569535,0.06344908,0.051179886
0.018956365,0.27793518,0.06406425,0.051179886
0.018956365,0.2798891,0.065583654,0.051179886
0.018956365,0.2820716,0.06847122,0.051179886
0.018956365,0.28410912,0.071963966,0.051179886
0.018956365,0.28503382,0.07554449,0.051179886
0.1614911,0.28504556,0.0771552,0.051179886
0.16099234,0.28223723,0.07506379,0.051179886
0.16641466,0.27535003,0.070011176,0.051179886
0.17358218,0.26495218,0.065423906,0.051179886
0.17782268,0.2527359,0.061491035,0.051179886
0.17799743,0.24120626,0.06172265,0.051179886
0.17623205,0.230791,0.06582541,0.051179886
0.17469768,0.22244512,0.070807084,0.051179886
0.1755986,0.21445645,0.07605984,0.051179886
0.17862377,0.20086235,0.08143538,0.051179886
0.18198277,0.18100819,0.081513636,0.051179886
0.18435593,0.15838271,0.08020006,0.051179886
0.19132705,0.13539837,0.075489976,0.051179886
0.20276788,0.11542057,0.07261868,0.051179886
0.2162821,0.10178322,0.06956881,0.051179886
0.20650876,0.09517474,0.06911664,0.051179886
0.20871833,0.093605615,0.068723775,0.051179886
0.2091874,0.09398264,0.067420684,0.051179886
0.20875794,0.093656436,0.06797154,0.051179886
0.20804551,0.09190721,0.073661,0.051179886
0.20976311,0.08842627,0.08384849,0.051179886
0.21365742,0.08380194,0.09769683,0.051179886
0.21825856,0.07934464,0.11107205,0.051179886
0.22050795,0.076308645,0.12096405,0.051179886
0.22082531,0.074924715,0.12892303,0.051179886
0.21712962,0.074729554,0.13710064,0.051179886
0.21291396,0.07587568,0.14634785,0.051179886
0.21057999,0.07848841,0.15842256,0.051179886
0.207702,0.08233834,0.16918007,0.051179886
0.21625088,0.08307549,0.17433341,0.051179886
0.23417151,0.080345504,0.17499304,0.051179886
