0.1263642,0.13491568,0.083384216,0.30350402
0.1263642,0.13654284,0.082693934,0.30350402
0.1263642,0.14446856,0.07842787,0.30350402
0.1263642,0.1637495,0.07225424,0.30350402
0.1263642,0.19439937,0.06679935,0.30350402
0.1263642,0.22874022,0.06291106,0.30350402
0.1263642,0.2556172,0.061751273,0.30350402
0.1263642,0.2731669,0.06307181,0.30350402
0.1263642,0.28402385,0.06477684,0.30350402
0.1263642,0.29089662,0.06689306,0.30350402
0.1263642,0.29317805,0.06988235,0.30350402
0.1263642,0.29142585,0.07280909,0.30350402
0.1263642,0.28393117,0.07253523,0.30350402
0.1263642,0.27170694,0.06847188,0.30350402
0.1263642,0.26007023,0.06273553,0.30350402
0.1263642,0.2505272,0.057351924,0.30350402
0.1263642,0.24127147,0.052931584,0.30350402
0.1263642,0.2295833,0.048884183,0.30350402
0.1263642,0.21473527,0.04525677,0.30350402
0.1263642,0.19751182,0.0429239,0.30350402
0.1263642,0.18171723,0.041327037,0.30350402
0.1263642,0.16832888,0.040115446,0.30350402
0.1263642,0.15361933,0.039040346,0.30350402
0.1263642,0.13742393,0.037594493,0.30350402
0.1263642,0.12153913,0.03595773,0.30350402
0.1263642,0.107959464,0.03432825,0.30350402
0.1263642,0.09908806,0.03311769,0.30350402
0.1263642,0.094794236,0.032690376,0.30350402
0.1263642,0.09241815,0.03326327,0.30350402
0.1263642,0.09127359,0.03493825,0.30350402
0.1263642,0.090863995,0.037779357,0.30350402
0.1263642,0.091038756,0.04171702,0.30350402
0.1263642,0.09030851,0.046346217,0.30350402
0.1263642,0.08954562,0.051556747,0.30350402
0.1263642,0.08941787,0.057362203,0.30350402
0.1263642,0.09084701,0.063708216,0.30350402
0.1263642,0.094413824,0.06891769,0.30350402
0.1263642,0.09991995,0.0730957,0.30350402
0.1263642,0.10650054,0.07739015,0.30350402
0.1263642,0.113535,0.080020614,0.30350402
0.1263642,0.12013016,0.081132315,0.30350402
0.1263642,0.1263932,0.08214128,0.30350402
0.1263642,0.13305755,0.08321495,0.30350402
0.1263642,0.13911933,0.083370715,0.30350402
0.1263642,0.14476186,0.081969135,0.30350402
0.1263642,0.15052317,0.079706945,0.30350402
0.1263642,0.15782434,0.07770246,0.30350402
0.1263642,0.16776063,0.07675911,0.30350402
0.1263642,0.18230666,0.07675456,0.30350402
0.1263642,0.20295799,0.07667356,0.30350402
0.1263642,0.22295497,0.07561025,0.30350402
0.1263642,0.23408094,0.07385098,0.30350402
0.1263642,0.23719367,0.07238791,0.30350402
0.1263642,0.23565876,0.07441615,0.30350402
0.1263642,0.2373718,0.08134756,0.30350402
0.1263642,0.235418,0.08258075,0.30350402
0.1263642,0.22603753,0.08378452,0.30350402
0.1263642,0.22687308,0.084861666,0.30350402
0.1263642,0.2270324,0.08628181,0.30350402
