"Alpha - Location 1","Alpha - Location 2","Alpha - Location 3","Alpha - Location 4","Beta - Location 1","Beta - Location 2","Beta - Location 3","Beta - Location 4","Delta - Location 1","Delta - Location 2","Delta - Location 3","Delta - Location 4","Gamma - Location 1","Gamma - Location 2","Gamma - Location 3","Gamma - Location 4","Theta - Location 1","Theta - Location 2","Theta - Location 3","Theta - Location 4"
0.20462157,0.14902452,0.19459072,0.2195097,0.104812406,0.08189735,0.07738553,0.1343903,0.3316496,0.46300176,0.4911707,0.3506971,0.05443476,0.04468054,0.030655647,0.050704353,0.30448166,0.26139584,0.20619743,0.24469854
0.1992407,0.14577396,0.19068716,0.22057462,0.108618475,0.0849886,0.076298125,0.13076489,0.33182123,0.46393108,0.49435,0.35831708,0.05247185,0.0421454,0.030638773,0.047936287,0.30784774,0.26316094,0.20802595,0.24240713
0.19349499,0.14457047,0.18800479,0.21434237,0.11162764,0.088535495,0.07687428,0.12637809,0.3310092,0.46444228,0.4946244,0.3707992,0.051254924,0.040551413,0.030881692,0.04564296,0.31261325,0.26190034,0.20961483,0.24283737
0.18888322,0.14594951,0.18849525,0.2074846,0.11345544,0.09258604,0.07914964,0.12109035,0.3304084,0.46730453,0.49263272,0.38407242,0.051313546,0.039985042,0.03148687,0.044138417,0.3159394,0.2541749,0.20823553,0.2432142
0.18708712,0.15163794,0.19827655,0.2007592,0.114480235,0.097921856,0.083247565,0.11548489,0.32954848,0.46873295,0.48312712,0.39715752,0.0528239,0.040861625,0.032665193,0.043716613,0.31606027,0.24084564,0.20268358,0.24288177
0.18705337,0.16305745,0.20749654,0.19567779,0.115916386,0.10519802,0.091092594,0.11032777,0.32819122,0.4634829,0.470007,0.4088437,0.05561878,0.04372643,0.035403885,0.044224843,0.31322023,0.22453521,0.196,0.2409259
0.18706228,0.1776285,0.21351637,0.19492315,0.11962217,0.11433681,0.10333957,0.106705844,0.32635283,0.4503243,0.45350972,0.41772315,0.059418224,0.048881695,0.040051997,0.045337472,0.30754447,0.20882869,0.18958236,0.23531038
0.1955136,0.18721159,0.20982854,0.19716202,0.12613747,0.12408912,0.11884302,0.10619835,0.3178773,0.4355239,0.4407198,0.42407224,0.06339367,0.055821512,0.04639113,0.046984427,0.29707798,0.19735388,0.18421748,0.22558299
0.20855512,0.18541655,0.1920812,0.20051724,0.13743162,0.13219224,0.13335577,0.110111184,0.30047625,0.42840776,0.44074956,0.42623335,0.067798756,0.06263337,0.052929454,0.04949619,0.28573823,0.1913501,0.18088402,0.21364205
0.21862942,0.1951599,0.16180438,0.19299814,0.15353347,0.13418932,0.14233746,0.119009405,0.27550194,0.42101425,0.45794877,0.4287762,0.07271445,0.06576341,0.057619434,0.05329374,0.27962074,0.18387313,0.18028995,0.2059225
0.21394299,0.20782728,0.15189496,0.1753454,0.17050165,0.13477747,0.14153191,0.12830648,0.25408182,0.41196293,0.4688812,0.4330182,0.07666339,0.06700989,0.0582474,0.056747213,0.28481016,0.17842242,0.17944452,0.2065827
