0.3496148,0.28110504,0.14737798,0.23554315

0.35398424,0.28034803,0.14137563,0.24350639

0.35095367,0.27837518,0.13689774,0.25072217

0.35095367,0.27500466,0.13422188,0.25072217

0.35095367,0.27110648,0.13426617,0.25072217

0.35095367,0.26716152,0.1362023,0.25072217

0.35095367,0.26410577,0.13889217,0.25072217

0.35095367,0.25675207,0.14131162,0.25072217

0.28051823,0.24584574,0.14363591,0.23364519

0.2427269,0.23098904,0.1452112,0.21088934

0.21762264,0.21202001,0.14695284,0.19448704

0.20322095,0.18850754,0.14741492,0.18248601

0.19447877,0.16094618,0.14606218,0.17345658

0.18884286,0.13651423,0.14585106,0.16677558

0.1944512,0.120954365,0.14447698,0.17038018

0.1944512,0.116029665,0.14710155,0.17038018

0.1944512,0.12275407,0.15640208,0.17038018

0.1944512,0.14198343,0.1700717,0.17038018

0.1944512,0.16830628,0.1861992,0.17038018

0.1944512,0.19212948,0.20208374,0.17038018

0.17827788,0.20749497,0.21295917,0.15295373

0.16118975,0.21607755,0.21834576,0.14104432

0.14823626,0.22093147,0.21874407,0.1367745

0.14243087,0.22469287,0.21629763,0.137775

0.14451861,0.22805747,0.2117214,0.14240414

0.15427966,0.22896187,0.20564048,0.14991814

0.15427966,0.2265426,0.20113797,0.14991814

0.15427966,0.22243495,0.19901519,0.14991814

0.15427966,0.22163768,0.20096004,0.14991814

0.15427966,0.22260486,0.20635241,0.14991814

0.32446066,0.22428502,0.21254343,0.14991814

0.32087162,0.22561267,0.21706748,0.36290053

0.31752697,0.22490956,0.21692021,0.3536229

0.3135728,0.2218738,0.21150707,0.3420329

0.30567926,0.21633394,0.20290522,0.32950222

0.29450512,0.20977029,0.19326518,0.31649232

0.2852075,0.20244966,0.18669125,0.30420658

0.27713704,0.19640784,0.18599467,0.29395995

0.27174142,0.19250578,0.18896359,0.28458777

0.26798424,0.1911949,0.19311973,0.27627748

0.2635461,0.19304197,0.19880915,0.26841822

0.25777832,0.19914359,0.20870341,0.26130012

0.2501564,0.20484383,0.2191564,0.2552257

0.2401817,0.21518953,0.2243318,0.24137959

0.22939827,0.22860137,0.21923573,0.22278765

0.22309566,0.23441412,0.2088095,0.20483696

0.21885315,0.23569697,0.19984028,0.18691602

0.20932442,0.23192844,0.19217834,0.1713227

0.19572997,0.2186163,0.18633679,0.16397168

0.18300205,0.19892895,0.18323295,0.16473821

0.1719881,0.17789564,0.18388806,0.16847555

0.16382854,0.16033472,0.18461637,0.17386506

0.15879188,0.15080291,0.18455148,0.17894903

0.16141705,0.14978631,0.18162046,0.18277794

0.15686896,0.15401602,0.17873232,0.18791248

0.1538725,0.16998093,0.17667785,0.19591428

0.15420581,0.21018706,0.17398553,0.20602024

0.15727001,0.26100117,0.17193776,0.21653357

0.16061097,0.3026873,0.17430316,0.22145452

0.16207863,0.3356113,0.17764457,0.2240306

0.16061187,0.35472992,0.18017796,0.22387393

0.15753463,0.3649322,0.18133429,0.2217986

0.15707697,0.36960867,0.18134187,0.21607254

0.16076925,0.37169915,0.18059768,0.20963399

0.16577032,0.37416,0.17977709,0.20451988

0.16577032,0.37845394,0.17964895,0.20451988

0.16577032,0.38494772,0.17817275,0.20451988

0.16577032,0.39312142,0.1808513,0.20451988

0.16577032,0.40232435,0.18680185,0.20451988

0.16577032,0.40638748,0.19440567,0.20451988

0.16577032,0.40245056,0.20174806,0.20451988

0.16577032,0.4002717,0.20782225,0.20451988

0.16577032,0.4017577,0.21328746,0.20451988

0.16577032,0.39860028,0.21836293,0.20451988

0.16577032,0.39267895,0.22329439,0.20451988

0.16577032,0.38713953,0.2289577,0.20451988

0.16577032,0.38414678,0.2359851,0.20451988

0.16577032,0.38360766,0.24379183,0.20451988

0.16577032,0.38419026,0.2505359,0.20451988

0.16577032,0.38409874,0.25584838,0.20451988

0.16577032,0.38283888,0.26104087,0.20451988

0.21510561,0.38049993,0.26666564,0.1040338

0.19306082,0.37612465,0.27824578,0.09497059

0.18234959,0.36667386,0.2971704,0.09111816

0.18291338,0.3496312,0.31750152,0.091735095

0.19224375,0.3234096,0.32739794,0.10084805

0.21011116,0.2975864,0.32490084,0.1190615

0.2305531,0.29127103,0.31195596,0.14411797

0.2456169,0.2908348,0.29208037,0.16790976

0.2518678,0.28587583,0.26857656,0.18322824

0.24799186,0.273619,0.24116248,0.1866519

0.2387068,0.2574218,0.21420252,0.18436572

0.22982286,0.23470074,0.19361408,0.18155801

0.21799117,0.21779059,0.18066552,0.18180606

0.21108732,0.2043984,0.17209296,0.18489507

0.21122041,0.19536783,0.16271818,0.19050713

0.21575268,0.1865283,0.14772345,0.19596195

0.224417,0.17956685,0.13094108,0.19717081

0.23034476,0.17846736,0.1220238,0.19848356

0.23512425,0.18241665,0.12154065,0.2037719

0.23664348,0.18860266,0.1280147,0.21045998

0.23049125,0.19529922,0.13797677,0.21274336

0.21722257,0.2003916,0.14887024,0.20942554

0.19930969,0.20387188,0.1587843,0.20013557

0.18188757,0.2051547,0.16657561,0.19035695

0.17065892,0.20376006,0.17063203,0.18613428

0.16802068,0.20043421,0.17320418,0.18710709

0.1744333,0.19743201,0.17836006,0.19347468

0.18757059,0.19376218,0.18486015,0.20419873

0.2033625,0.18964551,0.18820204,0.21143383

0.21538493,0.18913734,0.18733165,0.21622352

0.22428414,0.19233556,0.18389727,0.22525989

0.23010315,0.20161614,0.18210113,0.23439713

0.23629865,0.21798848,0.17929395,0.24788468

0.24315235,0.23724811,0.17299585,0.2571705

0.26038268,0.25746056,0.16620398,0.27173877

0.2837198,0.27325356,0.15780517,0.2774538

0.29907116,0.28239176,0.14965774,0.29309368

0.30556232,0.28551096,0.14258061,0.29964453

0.30735245,0.2864626,0.13681902,0.2990338

0.3072802,0.28699598,0.13162851,0.29553893

0.30679008,0.28795752,0.125758,0.29157555

0.30572644,0.28774834,0.11817289,0.28776488

0.3040797,0.2849041,0.109115,0.28420708

0.30231678,0.2811896,0.09847201,0.2809288

0.30071014,0.28101516,0.09087455,0.27760953

0.2987422,0.27927426,0.08825017,0.27349377

0.2950643,0.2733698,0.089969076,0.26649007

0.29066792,0.25959978,0.093193635,0.2558675

0.2782761,0.23952927,0.09610835,0.2315434

0.2586851,0.21493706,0.09951589,0.20238209

0.24023391,0.19501162,0.10379357,0.20238209

0.22677636,0.18620281,0.108851425,0.17518218

0.21870267,0.1873874,0.1154821,0.14960842

0.21525376,0.19254282,0.124387756,0.13901

0.2256806,0.1964454,0.13537511,0.14904034

0.24689402,0.19851002,0.14737083,0.17282633

0.26672098,0.19959399,0.16146539,0.2006994

0.28354532,0.20040274,0.17711844,0.22514789

0.28354532,0.20232071,0.19402896,0.22514789

0.28354532,0.2062814,0.21403776,0.22514789

0.28354532,0.2105066,0.23255655,0.22514789

0.28354532,0.21123302,0.24353053,0.22514789

0.12188239,0.21130237,0.24667759,0.22514789

0.13170539,0.21156085,0.24792962,0.102713786

0.15087031,0.21127422,0.24613379,0.108955406

0.17980918,0.20856065,0.24759024,0.12305445

0.21437451,0.20264944,0.25170904,0.14249232

0.24306276,0.19447377,0.25818086,0.16008656

0.2573822,0.18661764,0.2608144,0.16816874

0.25721282,0.1861229,0.26574656,0.16706742

0.24835971,0.18815577,0.26991135,0.16144179

0.23674372,0.18643416,0.2717422,0.15524724

0.22658376,0.18075301,0.26466572,0.1506279

0.2190789,0.17256935,0.25365582,0.14767283

0.21904367,0.1639543,0.23840658,0.14587781

0.22098479,0.15647154,0.21535482,0.14954646

0.22362041,0.14875014,0.19781388,0.15447378

0.22630641,0.14322002,0.19117635,0.15946582

0.22755669,0.14454651,0.19535983,0.16341422

0.22377309,0.15181331,0.20176099,0.16365956

0.21171223,0.15739451,0.20730995,0.15887749

0.19642453,0.16078222,0.20727323,0.15391487

0.1796343,0.16167551,0.20110105,0.15577836

0.16078319,0.16048996,0.19272676,0.1663023

0.14900507,0.15678896,0.18674907,0.16711737

0.15461841,0.15842243,0.18466046,0.17146395
